1, 10.673983266424168, 17.89243641212179
2, 12.27815927264131, 18.171288895363272
3, 12.383303043211267, 25.552025501182296
4, 12.948578149821396, 22.73738927046921
5, 14.683097340232113, 39.7537795852723
6, 10.732637612499069, 19.8539752759995
7, 10.6179986946604, 20.193776298485584
8, 11.916809976567711, 17.487306728357215
9, 10.964486805369356, 22.990971143406938
10, 10.893564054966406, 19.607774109915244
11, 12.046433648271387, 18.171596997837288
12, 10.526826543501919, 20.287647469501643
13, 11.14065512745268, 19.082728611931017
14, 10.781796405198167, 17.063104575398736
15, 10.774006316519227, 17.1230283344675
16, 11.756672019322878, 15.084052938754462
17, 11.262311137670459, 15.375320521316189
18, 10.920983774809416, 19.84433880052959
19, 10.445386467419938, 21.798454791464504
20, 10.441237746670394, 21.243167595640337
1, 12.635373440917022, 19.547978497255723
2, 11.605684215599972, 15.035392157076153
3, 12.641805155527619, 20.993031514275287
4, 12.62352981516628, 21.534254781364446
5, 12.06207440330305, 18.071111393677924
