1, 12.924904529600306, 10.946165590802602
2, 12.385873188503847, 16.12600552180303
3, 15.11385900480316, 37.263893665753336
4, 13.710617652873202, 16.735299013932963
5, 15.156799437047237, 38.57288091750345
6, 17.05909136114703, 47.79871609852237
7, 13.846332299436968, 24.403218147661573
8, 12.518988587415771, 13.886425543122074
9, 11.729341809003717, 9.857756456203372
10, 11.501419451544733, 15.476016271370058
11, 15.642029647797767, 34.374097785893106
12, 12.123617317203182, 6.741405252283221
13, 19.498201498718192, 60.24914292453799
14, 15.984956005653487, 35.022333181991584
15, 14.86309716322022, 25.21665704535778
16, 11.408648432183464, 15.656383891943598
17, 13.388163165798648, 12.990998818814921
18, 16.093712788447984, 33.92633359869642
19, 15.87426684021822, 41.33410687287449
20, 13.05116192390911, 16.156037690582664
